Scheme,Unit,Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Pukaki,cumecs,1995,171.17,231,163.63,201.68,124.37,84.42,81.39,81.8,78.77,71.45,55.03,56.08,42.93,57.44,50.5,46.89,37.86,36.64,36.58,36.94,76.38,71.48,129.31,134.6,121.12,132.55,221.45,197.36,127.32,113.84,99.08,105.2,130.93,117.28,124.02,220.32,324.75,826.36,430.81,359.4,210.22,277.84,223.47,231.72,231.98,285.97,261.34,145.23,244.33,127.46,117.59,160.96,160.96
Pukaki,cumecs,1996,81.61,143.67,279.84,213.68,135.01,101.48,104.75,81.44,82.37,66.49,73.4,56.94,39.57,35.29,30.9,34.15,35.27,30.89,33.43,35.18,36.31,35.75,23.56,67.65,46.65,64.2,78.36,202.77,155.6,189.87,184.97,111.72,82.63,109.03,133.35,122.61,83.3,95.14,146.4,138.48,141.42,173.44,123.87,122.03,142.14,210.93,272.58,175.14,187.81,158.74,101.48,105.53,105.53
Pukaki,cumecs,1997,69.05,152.74,218.77,156.19,90.27,71.7,46.06,42.84,124.24,67.32,46.73,40.47,37.93,24.04,17.25,51.93,35.34,28.08,31.45,56.59,128.69,82.5,71.77,33.92,40.41,37.44,43.72,63.56,88.45,89.4,58.13,91.1,104.2,139.59,136.31,254.2,203.36,138.19,416.28,274.46,166.11,148.55,270.4,293.26,422.64,373.53,339.47,458.52,174.96,457.63,252.7,183.92,183.92
Pukaki,cumecs,1998,283.59,204.11,103.92,166.08,133.9,114.98,112.82,64.97,116.89,87.16,50.59,62.49,60.14,127.25,103.4,66.94,43.53,217.46,139.19,94.07,65.12,56.94,52.25,41.39,44.05,121.45,128.63,141.64,342.4,152.8,163.74,278.44,141.28,112.81,104.3,84.92,107.45,103.43,224.49,186.05,200.29,165.08,265.85,157.5,194.47,129.26,135.48,206.43,208.36,192.08,134.6,92.63,267.38
Pukaki,cumecs,1999,207.39,178.94,114.52,94.19,45.61,30.4,239.13,103.46,111.25,78.95,76.78,62.76,31.52,70.45,59.23,47.28,26.74,26.14,14.69,14.28,38.35,26.57,37.11,48.36,57.08,38.73,46.16,71.42,93.93,169.27,392.23,248.57,282.44,338.56,133.35,113.86,131.96,111.35,97.44,133.31,127.28,110.4,346.39,275.87,160.6,189.7,203.18,121.75,89.18,102.58,79.25,108.38,108.38
Pukaki,cumecs,2000,88.5,272.99,76.2,187.86,55.99,77.21,61.78,80.77,107.09,185.66,94.57,76.52,202.05,134.05,58.55,41.59,52.32,166.24,57.55,53.67,75.85,35.49,34.27,131.56,64.2,99.91,100.33,179.9,143.9,97.22,96.64,104.42,70.68,66.1,68.69,75.39,99.68,175,196.9,455.94,142.27,136.2,116.8,125.03,134,156.89,179.31,132.53,140.24,82.74,115.16,132.86,132.86
Pukaki,cumecs,2001,220.65,68.12,74.25,47.79,27.26,32.35,66.08,73.45,48.22,22.39,49.24,85.64,81.2,70.69,39.01,28.6,20.67,26.83,45.76,45.36,42.57,54.94,72.04,24.51,37.53,43.42,58.78,109.71,99.74,122.46,110.74,106.66,91.78,154.93,188.97,330.75,522.49,200.31,145.93,156.84,637.28,239.24,207.86,151.97,125.44,114.49,139.76,115.38,128.9,78.49,101.8,119.37,119.37
Pukaki,cumecs,2002,110.09,89.16,62.37,43.28,131.97,73.18,62.25,33.04,55.57,38.75,51.74,188.67,93.37,105.78,51.92,37.62,39.39,37.2,43.27,54.33,131.92,71.09,54.05,65.31,83.16,189.74,123.7,78.29,51.03,67.83,82.1,75.5,107.97,100.63,97.3,160.58,225.07,183.8,147.42,169.07,164.08,188.03,149.01,170.29,163.78,151.02,184.9,188.03,158.63,163.96,82.41,73.24,73.24
Pukaki,cumecs,2003,82.53,109.41,68.29,40.78,30.12,169.46,103.85,83.64,229.23,80.95,89.21,84.36,68.75,120.44,100.74,54.82,57.66,36.44,29.46,27.01,37.19,24.26,31.1,42.11,31.47,96.23,135.52,87.58,70.55,66.56,76.33,91.87,98.18,111.13,142.42,116.18,185.13,209.21,179.36,175.13,145.61,489.38,286.66,205.69,273.61,214.31,74.85,180.02,200.67,190.6,324.56,164.87,121.77
Pukaki,cumecs,2004,119.06,58.03,46.32,53.18,53.34,170.41,143.07,69.39,52.67,64.4,35.64,95.19,106.11,81.88,42.91,31.95,25.58,20.24,29.56,98.84,50.61,29.07,58.54,41.93,58.83,63.32,53.91,59.29,81.44,71.09,86.59,106.48,158.05,189.34,130.42,114.02,75.14,89.72,78.75,343.05,201.45,175.82,181.4,184.87,210.63,238.6,197.96,148.7,227.82,185.45,106.34,143.1,143.1
Pukaki,cumecs,2005,86.23,95.32,48.91,38.65,58.7,59.01,56.94,39.29,53.52,45.68,33.21,36.4,44.94,42.74,48.69,44.42,26.64,38.36,35.95,59.98,55.84,57.23,119.08,170.81,78.48,51.34,70.07,73.72,52.41,57.43,65.56,99.39,117.94,101.57,87.35,98.65,171.29,183.34,185.81,216.74,183.06,277.09,156.07,158.65,134.66,153.01,131.37,122.39,84.97,99.53,86.18,77.75,77.75
Pukaki,cumecs,2006,86.31,163.54,75.62,209.24,134.75,60.32,57.11,57.06,105.32,87.35,104.66,89.52,47.91,32.95,31.23,59.15,43.56,42.21,49.84,29.69,55.56,47.97,62.68,70.61,68.78,111.38,105.78,90.45,128.48,130.1,118.79,113.2,151.58,345.75,185.44,223.9,142.24,146.16,116.82,209.95,127.54,195.45,229.19,186.25,189.69,147.22,116.87,124.38,104.07,135.19,182.06,92.15,92.15
Pukaki,cumecs,2007,129.38,86.45,59.23,39.18,34,52.63,70.14,62.7,112.02,118.2,68.49,36.57,35.05,101.23,80.47,43.02,30.32,35.21,38.82,62.86,52.61,40.68,58.63,38.94,68.58,82.6,108.6,137.04,108.22,127.83,86,85.33,83.87,74.3,98.29,95.74,124.9,398.51,222.91,137.08,154.5,210.92,216.45,240.85,149.27,132.8,170.46,222.76,275.97,127.42,100.26,118.97,118.97
Pukaki,cumecs,2008,124.53,88.23,57.41,62.23,55.13,131.16,55.18,39.96,40.48,37.8,34.55,79,73.16,59.28,66.7,74.87,72.81,57.75,51.44,30.68,36.87,47.5,55.35,139.1,84.25,94.52,202.56,129.59,99.95,81.55,76.86,100.26,94.2,129.16,299.98,297.52,302.33,185.18,226.6,169.49,276.8,246.52,240.33,136.75,148.07,141.19,143.52,204.49,173.02,222.38,88.01,97.73,97.73
Pukaki,cumecs,2009,72.08,87.66,160.63,174.17,417.22,369.98,93.29,378.74,187.54,72.37,49.15,62.82,44.47,22.98,26.73,16.09,17.93,51.35,57.42,53.9,64.02,73.19,198.23,96.86,59.92,68.1,57.02,52.9,47.46,55.09,62.91,54.29,69.68,60.04,96.22,162.02,125.57,393.14,190.8,206.43,393.45,337.16,154.7,192.59,150.73,172.27,151.19,158.84,126.18,96.31,91.02,147.24,207.6
Pukaki,cumecs,2010,135.62,77.62,119.13,170.77,312.02,105.72,127.33,71.42,71.52,49.62,40.61,58.13,48.52,28.6,14.73,12.21,22.56,84.22,85.19,123.67,71.12,56.83,78.77,91.73,74.6,73.29,103.84,95.15,95.07,87.33,90.54,90.86,104.4,161.88,133.08,136.69,145.83,376.84,834.83,628.37,499.6,229.26,211.72,246.28,659.1,349.36,226.83,211.79,294.97,122.02,192.53,109.44,109.44
Pukaki,cumecs,2011,102.74,55.12,57.21,106.04,71.81,107.5,145.38,80.81,85.46,79.9,79.52,40.46,35.2,29.22,66.57,51.85,27.08,34.29,32.82,26.74,18.13,30.35,38.99,56,58.25,51.48,64.6,63.65,96.28,117.85,211.17,133.58,128.94,157.48,177.87,159.01,141.79,293.64,132.98,121.98,143.59,162.58,89.65,111.6,126.28,115.67,107.53,200.64,115.6,113.02,115.88,137.27,137.27
Pukaki,cumecs,2012,91.83,64.95,95.72,52.81,58.05,55.3,58.85,51.53,78.95,88.49,58.69,41.41,91.99,64.69,44.9,95.4,87.52,61.93,55.07,46.56,32.59,46.82,75.84,160.96,96.86,70.04,86.84,105.46,164.23,149.08,93.36,109.3,91,88.18,75.74,88.56,187.08,120.81,163.38,221.46,661.41,701.86,271.99,170.72,207.17,202,120.6,106.83,95.01,84.52,110.37,98.28,98.28
Pukaki,cumecs,2013,104.07,92.08,47.98,54.42,63.04,135.46,71.55,55.25,47.49,114.23,135.55,66.13,54.99,49.01,148.47,72.06,48.98,37.85,33.1,35.6,29.17,35.96,28.53,43.16,161.91,75.7,83.14,98.65,171.23,259.19,335.8,118.08,107.73,111.61,116.96,145.39,172.35,159.45,130.58,203.25,296.93,178.92,181.6,176.78,160.72,123.64,120.78,196.37,90.47,63.73,100.34,152.75,152.75
Pukaki,cumecs,2014,76.02,63.73,61.75,188,133.03,115.13,179.04,70.42,215.2,127.62,108.26,88.95,94.54,166.84,75.53,85.88,66.65,36.59,174.38,112.87,61.07,33.73,27.27,17.83,34.75,43.16,45.71,64.74,81.55,119.26,91.1,111.41,117.21,107.64,183.19,236.2,128.68,160.92,264.01,223.87,319.72,131.59,195.31,114.94,190.91,185.51,102.04,111.69,84.3,143.88,50.57,64.08,64.08
Pukaki,cumecs,2015,43.38,79.39,143.2,52.92,207.85,168.19,385.1,185.31,80.16,34.18,90.83,144.68,124.32,78.46,97.4,52.77,50.81,56.67,81.16,70.42,79.67,60.71,54.13,57.05,41.86,55.5,36.57,67.8,106.14,160.08,158.23,84.12,72.61,74.66,96.59,311.48,270.09,148.05,121.31,137.93,99.32,153.15,176.41,287.82,175.74,144.09,113.1,319.15,157.36,128.02,137.11,198.4,206.12
Pukaki,cumecs,2016,81.01,102.43,74.21,63.56,53.29,152.59,374.31,167.63,75.11,69.48,149.94,116.53,154.57,63.97,59.47,177.89,106.75,83.21,71.93,5.71,36.97,21.87,60.72,45.18,71.44,33.89,66.63,49.28,76.36,105.69,85.51,77.77,171.47,166.69,227.79,129.62,206.64,196.02,201.6,171.98,125.17,190.43,339.16,251.04,301.56,193.18,127.34,124.1,70.57,59.2,57.6,66.08,66.08
Pukaki,cumecs,2017,78.2,65.73,175.32,42.62,36.94,82.98,59.21,56.17,55.1,11.12,3.83,15.41,45.49,76.74,25.21,36.4,55.71,68.78,54.12,104.12,148.08,81.04,65.84,67.86,152.77,185.17,161.31,83.43,84.04,86.14,77.43,190.8,112.93,106.03,138.79,139.22,186.65,131.41,114.94,106.06,129.65,208.79,206.2,161.64,410.22,161.18,248,207.48,225.72,109.44,130.12,155.06,155.06
Pukaki,cumecs,2018,163.5,106.99,114.31,134.06,111.47,95.11,105.59,108.7,83.4,37.29,50.28,39.55,26.1,17.63,87.06,54.43,61.67,56.51,51.92,40.05,39.27,18.68,17.83,8.34,57.08,40.22,35.06,41.76,61.65,71.68,110.01,130.35,460.27,173.23,130.3,179.79,135.71,159.34,148.66,148.33,221.65,155.61,225.6,282.25,166.69,91.27,122.61,164.08,64.05,118.31,165.72,422.36,422.36
Pukaki,cumecs,2019,339.74,140.65,178.35,107.22,173.4,115.46,161.3,52.94,121.61,287.04,104.56,66.27,48.39,41.81,46.63,144.53,93.57,49.96,41.45,28.07,47.94,37.21,27.39,18.22,27.28,68.13,1.25,68.89,155.37,101.75,72.64,128.48,357.5,308,204.29,460.63,606.49,292.32,244.21,147.78,140.39,151.98,142.36,123.08,422.43,286.53,203.66,173.87,308.18,180.43,89.93,87.98,87.98
Pukaki,cumecs,2020,89.62,33.97,125.39,116.71,86.57,129.27,148.89,66.86,34.89,29.24,26.41,34.18,37.49,29.45,55.5,41.55,66.69,65.18,12.58,44.72,32.98,38,40.91,41.21,102.7,166.55,166.85,115.9,195.63,118.84,177.78,265.65,260.87,137.01,119.65,94.48,89.58,96.76,106.99,137.47,108.08,133.16,162.62,139.97,138.7,113.96,99.56,67.28,110.75,140.06,87.86,65.91,63.13
Pukaki,cumecs,2021,78.03,170.28,110.18,66.39,52.56,170.36,182.69,72.05,117.68,102.45,131.51,104.65,138.45,104.06,84.87,204.52,118.01,85.1,53.13,114.65,86.57,92.48,63.26,190.12,135.01,146.59,78.95,102.66,124.25,124.6,105.66,86.66,212.25,135.11,163.35,333.55,251.82,205.52,245.09,151.4,118.64,110.39,114.07,112.62,608.89,244.86,131.61,91.5,66.57,89.08,45.26,47.86,47.86
Pukaki,cumecs,2022,47.86,72.21,44.85,210.18,45.45,100.13,65.84,81.07,74.84,156.02,192.68,67.5,64.84,53.1,88.01,236.88,210.28,99.53,231.2,132.99,351.27,154.29,143,87.17,73.04,40.46,104.72,70.24,58,57.5,254.37,415.61,179.02,225.16,163.34,116.6,147.97,150.46,119.93,114,180.35,112.5,88.14,73.53,398.5,107.26,104.24,100.36,90.86,193.25,356.59,170.49,170.49
Pukaki,cumecs,2023,106.81,111.89,119.4,98.33,94.08,387.94,184.77,98.02,242.9,248.51,91.31,50.22,48.78,43.16,29.34,27.48,32.25,33.85,22.7,20.09,22.98,20.47,18.95,44.23,162.14,232.96,128.25,109.91,145.49,116.04,195.23,89.8,92.89,112.05,95.85,152.37,120.46,164.09,180.05,180.02,183.59,189.23,191.22,195.2,200.62,182.53,171.75,173.72,171.84,146.63,139.36,128.49,128.49
Tekapo,cumecs,1931,189,87,59,47,32,45,18,30,66,62,48,47,35,42,42.45614286,35.06442857,29.80957143,29.13971429,28.06657143,25.21014286,42.47071429,34.47142857,38.75014286,35.12028571,33.34028571,32.869,28.201,56.09614286,142.3701429,83.241,63.786,76.14871429,75.245,79.52257143,109.178,70.043,57.30657143,92.47914286,174.6387143,146.396,75.72071429,81.52,148.31,71.98,82.45,128.65,78.11,95.34,107.48,61.76,67.7,58.9,67.25
Tekapo,cumecs,1932,49.16,83.63,121.68,44.7,53.32,46.3,62.55,36,31.45,18.58,25.36,23.89,42.47,17.81,23.88,13.78,13.86,15.12,12.43,25.3,38.1,20.43,54.42,24.21,42.91,29.72,16.98,43.22,98.76,79.52,60.71,82.25,53.35,62.3,192.45,71.48,104.1,81.28,99.02,121.42,97.96,80.96,103.63,152.9,290.74,102.88,153.68,265.82,92.9,72.51,64.2,170.63,170.63
Tekapo,cumecs,1933,127.75,177.15,103.15,142.41,77.5,69.56,74.67,85.38,79.41,65.64,48.88,41.14,29.05,37.62,24.75,150.11,64.63,80.44,65.57,61.25,55.84,58.41,39.88,23.75,29.55,27.6,19.15,87.13,78.48,58.25,46.73,70.62,77.63,52.85,65.03,85.55,97.26,182.51,164.82,113.43,76.65,103.3,129.88,147.05,99.81,131.17,90.04,79.64,72.99,74.53,53.23,80.3,80.3
Tekapo,cumecs,1934,71.93,97.49,119.88,228.32,126.6,106.44,67.17,90.96,67.76,102.22,64.7,33.71,38.06,58.68,30.37,41.81,34.97,29.09,39.78,42.65,98.74,51.74,50.35,39.73,34.62,49.63,91.95,113.42,159.39,127.07,71.93,76.11,64.4,84.35,125.38,112.65,102.45,81.8,97.34,114.27,162.49,145.05,172.51,151.6,121.34,109.39,106,205.79,76.44,56.4,136.11,171.84,171.84
Tekapo,cumecs,1935,139.49,62.58,118.92,64.46,45.04,64.41,40.56,115.75,78.09,96.45,79.97,51.54,51.82,51.86,29.46,31.45,34.68,27.38,46.35,46.98,49.64,31.14,26.69,24.64,45.34,41.65,26.55,60.55,55.17,71.41,55.77,65.45,68.81,76.05,82.64,65.57,121.03,124.02,119.18,140.4,105.92,76.86,119.05,74.75,104.41,67.95,66.47,180.29,137.9,115.75,77.05,102.35,102.35
Tekapo,cumecs,1936,85.31,146.75,87.47,67.01,133.14,81.31,80.78,54.91,48.01,32.15,30.32,23.74,21.18,21.58,24.09,54.71,63.86,51.29,27.47,53.58,58.81,47.92,63.94,46.74,57.99,75.53,73.69,91.26,216.71,101.47,84.08,251.09,155.92,101.35,156.01,173.6,127.24,102.48,85.76,137.3,128.14,184.78,93.96,130.01,82.01,83.44,159.82,64.87,140.24,87.17,44.04,45.71,77.9
Tekapo,cumecs,1937,110.86,198.54,146.93,61.8,43.11,51.79,63.45,94.43,49.79,67.18,49.57,36.5,29.63,25.98,26.44,32.51,29.82,31.44,21.21,28.9,22,18.28,23.49,19.79,39.25,45.07,49.78,42.36,34.94,46.13,41.66,48.1,54.78,78.65,58.56,64.28,71.98,135.64,87.2,134.48,328.86,170.91,112.53,95.14,117.14,134.06,122.41,122.7,118.83,109.29,102.24,119.65,119.65
Tekapo,cumecs,1938,242.7,173.33,268.55,143.31,81.82,74.15,54.8,48.71,38.4,26.64,43.33,53.84,39.76,36.13,35.89,32.96,26.72,33.18,20.29,136.72,65.52,41.68,55.32,54.26,76.07,71.41,39.82,81.46,93.56,86.9,80.24,74.08,102.24,101.91,113.55,184.89,131.67,113.73,67.67,72.26,73.68,61.04,76.63,55.67,43.68,62.91,97.23,87.39,60.78,86.81,68.84,55.4,55.4
Tekapo,cumecs,1939,41.65,33.83,35.57,84.77,42.97,31.56,22.68,33.48,113.19,41.85,110.53,44.89,42.87,69.32,41.84,28.55,27.44,21.94,18.25,18,23.86,20.94,47.29,63.74,56.39,57.29,63.27,53.46,91.01,70.8,66.74,42.87,128.42,63.87,93.43,264.54,128.43,86.92,95,98.55,92.14,177.6,148,192.61,100.88,124.67,83.07,192.8,372.65,108.26,72.21,79.15,79.15
Tekapo,cumecs,1940,77.54,95.28,61.24,50.71,44.14,83.93,114.89,108.79,79.44,60.95,73.87,53.86,44.46,37.02,30.71,28.18,42.56,19.9,20.53,28.64,29.21,18.7,41.41,39.66,18.86,22.74,32.4,49.06,24.71,83.37,116.79,94.52,64.45,134.65,81.88,67.91,103.86,128.63,109.35,116.09,92.99,111.23,102.44,118.27,199.09,179.31,132.82,85.92,89.91,116.62,69.49,108.39,108.39
Tekapo,cumecs,1941,85.67,71.42,63.36,48.62,37.76,31.12,20.2,29.86,22.79,88.39,75.74,111.5,65.41,38.34,28.24,142.15,32.69,30.37,24.27,42.02,22.03,35.43,17.96,17.22,30.4,44.81,62.09,27.59,35.4,27.81,21.28,26.32,44.45,59.57,140.19,122.04,101.67,155.51,117.16,72.91,58.08,58,196.97,123.76,99.46,69.5,65.41,58.23,87.5,59.59,50.43,126.68,126.68
Tekapo,cumecs,1942,88.85,397.45,131.9,109.73,57.21,39.75,166.99,145.7,110.07,55.09,34.75,38.03,28.5,24.02,54.23,77.32,52.55,40.72,31.73,26.48,21.46,22.68,27.75,28.13,23.26,40.38,48.35,76.81,86.69,83.57,350.87,84.37,55.19,106.41,83.66,121.39,185.5,108.73,74.78,77.86,91.39,65.36,80.56,131.35,80.16,170.72,84.48,102.66,145.7,132.84,91.92,50.03,52.18
Tekapo,cumecs,1943,42.86,83.84,62.53,142.05,77.71,59.94,45.71,35.88,18.62,18.85,24.52,30.2,33.92,33.42,32.77,32.12,31.47,30.82,30.17,29.52,28.87,31.77,46.11,34.08,103.33,63.51,40.18,109.35,121.77,99.44,110.77,119.24,87.93,87.87,125.61,126.85,142.16,166.41,89.84,76.11,87.75,80.01,181.88,68.43,181.46,219.7,155.08,189.9,159.26,102.12,156.4,75.53,75.53
Tekapo,cumecs,1944,55.46,194.91,159.57,146.82,108.48,73.29,93.2,44.61,44.12,37.55,27.58,30.69,52.73,25.09,33.77,54.47,71.6,33.1,52.38,28.78,26.38,22.61,19.59,27.22,54.89,41.29,18.05,28.22,47.87,91.7,117.23,162.36,116.65,192.68,99.13,87.13,78.23,136.04,118.17,140.16,369.81,141.54,272.1,139.54,124.04,121.8,126.16,352.22,218.29,99.95,86.05,78.28,78.28
Tekapo,cumecs,1945,99.07,154.17,142.71,60.99,47.58,47.06,41.14,48.9,35.58,30.99,63.26,32.65,24.85,32.99,36.85,49.14,34.94,36.17,62.51,46.47,58.21,34.58,70.46,73.9,63.29,111.28,172.84,77.43,67.54,67.15,49.82,76.99,295.44,150.56,229.44,149.22,232.62,101.33,98.65,95.96,83.96,102.08,140.07,170.62,160.4,173.37,202.58,91.3,129.93,73.97,158.28,64.26,64.26
Tekapo,cumecs,1946,66,57.94,72.7,46.41,33.83,29.25,56.48,25.46,23.96,23.32,21.67,28.82,19.6,18.71,13.65,14.91,19.8,40.91,39.94,47.36,73,56.69,35.59,27.96,141.04,123.71,76.62,68,57.82,223.82,109.07,69.37,55.97,51.69,40.2,119.53,84.21,241.08,145.88,103.49,84.93,83.46,72.03,103.59,114.23,113.18,95.63,64.52,65.29,56.49,54.06,49.78,49.78
Tekapo,cumecs,1947,45.23,37.98,32.63,32.9,19.84,23.81,30.99,28.69,26.05,23.38,20.12,38.9,39.82,42.54,19.09,19.08,35.85,32.5,22.64,35.96,44.94,32.04,19.73,49.16,41.7,40.87,46.1,87.33,82.21,72.05,129.17,149.71,68.87,115.81,90.03,84.32,87.48,89.66,119.53,272.01,101.15,147.11,92.53,71.34,79.6,104.27,73.73,84.18,84.96,98.57,74.19,59.21,66.72
Tekapo,cumecs,1948,107.21,61.59,42.6,36.46,52.58,29.58,38.09,33.94,29.04,100.06,37.36,32.05,51.7,54.23,24.77,55.09,33.62,29.59,22.27,19.83,25.42,24.55,17.48,16.26,20.07,31.63,130.04,53.51,50.09,113.7,119.33,379.27,170.84,93.51,69.17,85.44,91.11,129.95,198.65,119.24,133.06,137.24,92.26,87.64,49.36,208.74,165.81,303.78,101.72,76.55,129.77,116.51,116.51
Tekapo,cumecs,1949,52.2,82.37,140.93,48.91,65.03,62.62,73.91,46.49,236.73,118.34,65.28,47.31,67.56,49.15,62.78,54.29,63.75,92.38,59.03,42.01,34.14,43.04,31.43,23.95,25.3,31.4,24.36,205.17,121.49,88.27,178.92,131.21,86.61,82.06,96.06,83.95,57.83,81.43,119.26,149.65,178.08,350.07,125.14,100.57,82.6,73.97,69.13,51.97,46.27,56.39,44.42,39.32,39.32
Tekapo,cumecs,1950,65.75,38.28,70.23,36.26,20.72,21.86,23.59,37.41,306.49,135.34,66.3,37.41,38.79,31.1,17.06,20.65,46.12,100.5,40.62,44.56,45.09,57.91,39.53,42.47,77.37,54.23,50.24,37.62,34.25,61.97,64.93,79.32,48.18,67.06,60.02,118.52,141.83,111.55,103.17,214.17,110.02,111.24,80.66,98.55,83.28,101.21,106.7,81.29,70.77,86.26,73.15,89.98,89.98
Tekapo,cumecs,1951,60.34,126.8,114.99,124.38,68.8,54.22,40.63,32.65,42.5,36.92,22.49,27.17,20.88,16.78,16.97,24.16,133.9,97.4,56.42,39.25,24.18,31.1,38.55,13.94,24,58.82,63.61,91.22,55.16,102.58,106.45,107.08,143.03,160.44,86.76,215.59,116.09,78.88,119.3,94.27,112.11,84.95,89.16,105.43,269.86,143.83,107.92,169.44,186.31,68.82,69.5,57.87,57.87
Tekapo,cumecs,1952,161.27,60.34,47.05,65.66,57.9,80.8,59.38,63.15,81.77,53.02,56.58,46.5,23.85,32.72,36.74,26.29,35.11,34.17,20.26,21.78,32.77,20.93,28.31,17.35,25.75,31.6,49.21,46.83,34.62,96.06,97.73,85.62,102.05,71.29,76.15,61.59,105.83,77.99,104.22,89.42,100.15,69.91,68.87,90.8,98.44,84.99,127.09,67.13,60.64,65.28,66.73,44.96,44.96
Tekapo,cumecs,1953,133.78,52.52,41.42,59.42,152.36,201.83,79.73,55.08,65.22,183.24,79.56,42.61,40.6,39.71,30.05,36.04,33.49,32.35,27.88,48.59,42.75,38.36,30.68,45.32,66.63,40.89,46.62,34.39,45.27,38.16,46.39,54.75,78.35,90.46,90.54,250.68,132.23,192.54,91.64,193.65,132.69,216.91,75.22,82.83,86.06,263.74,71.46,137.83,110.51,100,137.71,132.96,88.68
Tekapo,cumecs,1954,57.92,51.72,59.89,62.95,35.93,51.06,53.81,53.32,23.88,36.56,52.07,86.23,42.16,49.3,29.44,33.45,36.62,30.23,28.14,36.35,57.47,41.57,38.6,28.66,31.48,28.66,31.29,45.19,64.63,38.17,48.49,94.21,126.66,91.68,78.25,87.9,131.12,123.36,78.89,91.37,98.86,101.45,92.97,61.77,316.29,83.73,272.3,176.66,98.32,112.6,103.22,43.91,43.91
Tekapo,cumecs,1955,56.48,96.5,65.82,61.99,37.5,223.27,84.71,175.67,70.07,77.39,57.6,83.54,66.83,33.05,33.52,33.28,41.19,31.07,30.9,50.27,26.8,71.57,55.13,38.68,45.93,55.05,80.47,77.93,75.61,61.01,50.27,95.01,69.85,58,75.35,82.22,189.42,94.29,82.44,57.52,162.94,101.39,95.53,93.26,173.68,74.69,95.39,67.74,62.45,58.96,68.91,61.14,61.14
Tekapo,cumecs,1956,34.06,52.03,63.05,155.68,210.8,83.45,64.19,123.54,57,129.57,53.68,73.56,113.87,70.99,59.37,69.09,42.72,36.77,29.1,30.35,44.44,41.41,28.47,33.28,37.69,32.39,33.13,44.38,44.21,51.94,83.03,184.8,115.71,147.59,126.65,134.38,96.42,125.58,119.7,98.91,97.2,75.25,88.14,151.14,108.33,109.66,63.64,91.23,90.67,61.24,82.61,85.86,85.86
Tekapo,cumecs,1957,73.64,66.69,88.07,91.74,92.94,180.22,51.01,95.74,102.44,35.29,53.44,34.07,53.51,51.41,76.53,41.8,70.96,44.43,45.71,37.21,43.53,46.47,25.38,56.39,52.93,29.28,24.36,48.36,78.78,133.48,76.47,63.74,74.17,90.86,339.54,182.11,282.11,203.45,219.78,478.07,240.17,156.25,158.01,339.8,233.03,189.56,338.57,273.56,160.45,141.04,262.44,47.67,47.67
Tekapo,cumecs,1958,114.59,124.08,98.23,68.43,50.02,57.07,190.62,60.04,62.65,93.53,69.74,53.81,36.39,46.08,20.36,26.8,35.3,34.1,46.35,32.78,52.56,26.02,39.1,35.88,33.19,29.88,36.42,49.98,74.22,32.01,105.98,172.34,63.88,107.42,88.71,68.94,131.29,195.95,150.77,98.6,189.58,83.22,95.34,94.53,63.53,90.11,134.2,64.34,43.4,31.67,122.34,73.02,73.02
Tekapo,cumecs,1959,48.97,33.21,90.31,76.44,49.94,50.74,56.1,43.14,22.58,29.86,38,29.97,77.52,43.66,32.81,34.52,26.53,27.14,27.48,28.92,19.87,20.03,22.1,21.44,39.23,68.96,67.98,57.52,56.86,48.48,31.76,78.83,189.46,121.41,116.67,78.77,142.08,236.01,107.6,80.65,97.48,56.46,64.9,124.65,273.45,89.12,113.4,104.05,95.43,46.96,255.14,40.21,71.94
Tekapo,cumecs,1960,58.61,50,45.7,66.53,40.63,19.97,34.12,98.04,80.31,70.86,63.01,41.55,56.1,27.49,46.49,28.88,45.65,45.55,126.55,58.37,41.3,35.09,27.28,124.46,83.58,40.81,51.5,104.57,77.66,56.57,71.68,61.05,46.72,126.95,72.49,80.71,53.4,64.72,84.2,74.78,87.12,62.5,77.17,62.61,151.68,109.34,53.39,61.74,151.76,113.98,56.84,148.33,148.33
Tekapo,cumecs,1961,108.34,53.18,175.13,129.23,71.23,51.94,42.07,33.38,39.14,47.04,30.9,30.74,64.32,42.14,52.8,32.54,58.41,38.86,68.51,42.09,37.49,40.75,31.51,41.91,29.63,42.55,34.73,57.22,66.75,146.79,181.55,110.73,180.41,105.55,73.12,144.61,112.39,104.8,68.71,141.57,165.55,133.68,175.06,100.89,72.43,68.69,69.13,77.25,112.43,84.58,59.12,47.8,47.8
Tekapo,cumecs,1962,42.18,39.96,38.15,25.45,44.76,122.02,98.87,141.13,74.97,54.76,59.45,45.76,35.58,49.16,49.61,37.49,39.25,141.53,122.89,64.53,34.03,22.59,115.36,58.58,72.89,62.19,56.64,99.74,79.66,118.9,207.25,138.16,70.9,93.82,100.78,84.96,75.31,97.88,85.81,79.61,94.96,96.81,71.38,74.24,78.26,119.9,138.08,165.15,87.86,58.17,81.1,51.71,51.71
